Rental Price,Address,No of Bed,No of Bathrooms,Area,Pets Allowed,No of Beds
"$8,400","3213 Jewelfish Cove, Travis County, TX 78728, USA",2.0,4.5,"4,381 Sq Ft",,4.0
"$3,100",5916 Kevin Kelly Place,2.0,2.0,"1,380 Sq Ft",,4.0
"$2,354","2500 Burleson Road, Austin, TX 78741, USA",2.0,1.0,729 Sq Ft,,1.0
"$7,000",111 Sandra Muraida Way,2.0,2.5,"1,423 Sq Ft",,2.0
"$2,300","Austin, TX",2.0,2.0,"1,472 Sq Ft",,3.0
"$1,190",,2.0,2.0,"1,040 Sq Ft",,2.0
"$2,200",,2.0,2.0,"1,632 Sq Ft",,3.0
"$1,995",,2.0,2.0,"1,250 Sq Ft",,3.0
"$1,780",,2.0,1.0,390 Sq Ft,,2.0
$975,,2.0,1.0,499 Sq Ft,,2.0
$875,,2.0,1.0,"1,302 Sq Ft",,1.0
"$3,200",,2.0,1.5,"1,079 Sq Ft",,2.0
"$3,995",,2.0,1.0,547 Sq Ft,,1.0
"$2,820",,2.0,1.0,592 Sq Ft,,1.0
"$1,920",,2.0,1.0,"2,500 Sq Ft",,1.0
"$58,950",,2.0,5.0,,,7.0
"$13,830","Austin, TX",2.0,2.0,"2,056 Sq Ft",,4.0
"$2,075","7400 Longford Trail, Austin, TX 78754, USA",2.0,2.0,"2,014 Sq Ft",,2.0
"$2,295","4612 Bennett Avenue, Austin, TX 78751, USA",2.0,1.0,699 Sq Ft,,3.0
"$2,300","1908 East 9th Street, Austin, TX 78702, USA",2.0,2.0,922 Sq Ft,,1.0
"$2,900","Austin, TX",2.0,1.0,632 Sq Ft,,3.0
"$1,065","ΦΚΣ, 2402 Rio Grande Street, Austin, TX 78705, USA",2.0,2.0,"1,400 Sq Ft",,1.0
"$2,095","Austin, TX",2.0,2.5,"5,079 Sq Ft",,3.0
"$1,795","2520 Longview Street, Austin, TX 78705, USA",2.0,1.0,319 Sq Ft,,3.0
"$4,470","5504 Longhorn Landing, Hudson Bend, Travis County, TX 78734, USA",2.0,4.5,"1,752 Sq Ft",,1.0
"$5,750","908 Rocking Spur Cove, Travis County, TX 78766, USA",2.0,1.0,"2,200 Sq Ft",,5.0
"$1,185","Austin, US",2.0,2.5,523 Sq Ft,,2.0
"$3,190",,2.0,3.0,"1,161 Sq Ft",,3.0
"$23,970",,2.0,1.0,"1,900 Sq Ft",,4.0
"$1,861",,2.0,2.0,"2,101 Sq Ft",,2.0
"$3,175",,2.0,3.0,"1,851 Sq Ft",,2.0
"$9,120",,2.0,2.0,980 Sq Ft,,3.0
"$3,000",,2.0,2.0,654 Sq Ft,,3.0
"$2,300",,2.0,2.0,820 Sq Ft,,4.0
"$2,100",,2.0,1.5,,,3.0
"$2,200",,2.0,1.0,,,3.0
$810,,2.0,2.0,,,1.0
"$1,950",,2.0,1.0,,,2.0
"$3,750",2320 Windsong Trail,2.0,2.0,"1,260 Sq Ft",,3.0
"$4,995",47 Rainey Street,2.0,2.0,"2,166 Sq Ft",,4.0
"$2,110","Wells Branch, US",2.0,1.0,544 Sq Ft,,1.0
"$4,390","10112 Circle Drive, Cedar Valley, Travis County, TX 78736, USA",2.0,2.0,"1,229 Sq Ft",,2.0
"$1,330",47 Rainey Street,2.0,2.0,"1,109 Sq Ft",,2.0
"$3,300","13400 Clerk Street, Pflugerville, TX 78660, USA",2.0,2.0,988 Sq Ft,,2.0
"$8,400","3213 Jewelfish Cove, Travis County, TX 78728, USA",2.0,4.5,"4,381 Sq Ft",,4.0
"$3,100",5916 Kevin Kelly Place,2.0,2.0,"1,380 Sq Ft",,4.0
"$2,354","2500 Burleson Road, Austin, TX 78741, USA",2.0,1.0,729 Sq Ft,,1.0
"$7,000",111 Sandra Muraida Way,2.0,2.5,"1,423 Sq Ft",,2.0
"$2,300","Austin, TX",2.0,2.0,"1,472 Sq Ft",,3.0
"$1,190",,2.0,2.0,"1,040 Sq Ft",,2.0
"$2,200",,2.0,2.0,"1,632 Sq Ft",,3.0
"$1,995",,2.0,2.0,"1,250 Sq Ft",,3.0
"$1,780",,2.0,1.0,390 Sq Ft,,2.0
$975,,2.0,1.0,499 Sq Ft,,2.0
$875,,2.0,1.0,"1,302 Sq Ft",,1.0
"$3,200",,2.0,1.5,"1,079 Sq Ft",,2.0
"$3,995",,2.0,1.0,547 Sq Ft,,1.0
"$2,820",,2.0,1.0,592 Sq Ft,,1.0
"$1,920",,2.0,1.0,"2,500 Sq Ft",,1.0
"$58,950",,2.0,5.0,,,7.0
"$1,305 - $2,005","Oakville Apartments
7011 W. Parmer Ln, Austin, TX 78729",2.0,1.0,"650 - 1,592sqft
650 - 1,592 square feet","PetsOK
pet friendly policy",2.0
"$1,600","403 E 32nd St Unit B
Austin, TX 78705",2.0,1.0,"630sqft
630 square feet","PetsOK
pet friendly policy",2.0
"$1,155 - $1,650","Sullivan
2601 Scofield Ridge Pkwy, Austin, TX 78727",2.0,1.0,"649 - 1,344sqft
649 - 1,344 square feet","PetsOK
pet friendly policy",2.0
"$989 - $1,599","Melrose Trail
13005 Heinemann Dr, Austin, TX 78727",2.0,1.0,"550 - 900sqft
550 - 900 square feet","PetsOK
pet friendly policy",2.0
"$1,399 - $2,979","Camden Gaines Ranch
4424 Gaines Ranch Loop, Austin, TX 78735",2.0,1.0,"740 - 1,656sqft
740 - 1,656 square feet","PetsOK
pet friendly policy",2.0
"$1,239 - $2,299","Camden Stoneleigh
4825 Davis Ln, Austin, TX 78749",2.0,1.0,"692 - 1,436sqft
692 - 1,436 square feet","PetsOK
pet friendly policy",2.0
"$1,139 - $1,829","Camden Shadow Brook
811 Slaughter Ln W, Austin, TX 78748",2.0,1.0,"640 - 1,327sqft
640 - 1,327 square feet","PetsOK
pet friendly policy",2.0
"$1,079 - $2,139","Camden Amber Oaks
9001 Amberglen Blvd, Austin, TX 78729",2.0,1.0,"643 - 1,356sqft
643 - 1,356 square feet","PetsOK
pet friendly policy",2.0
"$1,289 - $2,649","Camden Lamar Heights
5400 N Lamar Blvd, Austin, TX 78751",2.0,1.0,"630 - 1,481sqft
630 - 1,481 square feet","PetsOK
pet friendly policy",2.0
"$1,559 - $3,279","Camden Rainey Street
91 Rainey Street, Austin, TX 78701",2.0,1.0,"522 - 1,334sqft
522 - 1,334 square feet","PetsOK
pet friendly policy",2.0
"$1,299 - $1,569","Bridge at Volente
11908 Anderson Mill Rd, Austin, TX 78726",2.0,1.0,"690 - 1,116sqft
690 - 1,116 square feet","PetsOK
pet friendly policy",2.0
"$1,229 - $1,799","Camden Huntingdon
12349 Metric Blvd, Austin, TX 78758",2.0,1.0,"703 - 1,101sqft
703 - 1,101 square feet","PetsOK
pet friendly policy",2.0
"$1,099 - $1,769","Preserve at Wells Branch
1773 Wells Branch Pkwy, Austin, TX 78728",2.0,1.0,"562 - 1,027sqft
562 - 1,027 square feet","PetsOK
pet friendly policy",2.0
"$1,319 - $1,749","The Lucent
12201 Dessau Rd, Austin, TX 78754",2.0,1.0,"657 - 1,152sqft
657 - 1,152 square feet","PetsOK
pet friendly policy",2.0
"$1,159 - $2,492","MLK Highline
2832 E Martin Luther King Jr Blvd, Austin, TX 78702",2.0,1.0,"572 - 1,104sqft
572 - 1,104 square feet","PetsOK
pet friendly policy",2.0
"$1,279 - $1,879","The Haywood Apartments
600 E Farm to Market # 1626, Austin, TX 78748",2.0,1.0,"624 - 1,197sqft
624 - 1,197 square feet","PetsOK
pet friendly policy",2.0
"$1,112 - $1,537","Saratoga Ridge
6307 Bluff Springs Rd, Austin, TX 78744",2.0,1.0,"650 - 1,116sqft
650 - 1,116 square feet","PetsOK
pet friendly policy",2.0
"$1,429 - $2,039","Agave at South Congress
625 E Stassney Lane, Austin, TX 78745",2.0,1.0,"700 - 1,328sqft
700 - 1,328 square feet","PetsOK
pet friendly policy",2.0
"$2,381 - $3,876","AMLI on 2ND
421 W 3rd St, Austin, TX 78701",2.0,1.0,"626 - 1,380sqft
626 - 1,380 square feet","PetsOK
pet friendly policy",2.0
"$1,199 - $1,959","Arbors at Tallwood
8810 Tallwood Dr, Austin, TX 78759",2.0,1.0,"700 - 1,354sqft
700 - 1,354 square feet","PetsOK
pet friendly policy",2.0
"$1,303 - $2,514","The View at Belterra
168 Belterra Village Way, Austin, TX 78737",2.0,1.0,"528 - 1,717sqft
528 - 1,717 square feet","PetsOK
pet friendly policy",2.0
"$1,269 - $2,189","Bridge at Canyon Creek
9009 N FM 620, Austin, TX 78726",2.0,1.0,"711 - 1,540sqft
711 - 1,540 square feet","PetsOK
pet friendly policy",2.0
"$1,663 - $6,002","AMLI South Shore
1620 E Riverside Drive, Austin, TX 78741",2.0,1.0,"631 - 2,451sqft
631 - 2,451 square feet","PetsOK
pet friendly policy",2.0
"$1,329 - $1,889","The Royce
8100 Anderson Mill Rd, Austin, TX 78729",2.0,1.0,"624 - 1,186sqft
624 - 1,186 square feet","PetsOK
pet friendly policy",2.0
"$1,358 - $2,840","AVE Austin North Lamar
7400 N Lamar Blvd, Austin, TX 78752",2.0,1.0,"552 - 1,155sqft
552 - 1,155 square feet","PetsOK
pet friendly policy",2.0
"$1,159 - $2,328","Ellis Highline
6324 N Lamar Blvd, Austin, TX 78752",2.0,1.0,"562 - 962sqft
562 - 962 square feet","PetsOK
pet friendly policy",2.0
"$1,315 - $2,645","Alta Blue Goose
8110 Blue Goose Rd, Manor, TX 78653",2.0,1.0,"582 - 1,580sqft
582 - 1,580 square feet","PetsOK
pet friendly policy",2.0
"$1,200 - $1,795","Bridge at Indigo
10800 Lakeline Blvd, Austin, TX 78717",2.0,1.0,"657 - 1,204sqft
657 - 1,204 square feet","PetsOK
pet friendly policy",2.0
"$1,215 - $1,795","Milan
1720 Wells Branch Pkwy, Austin, TX 78728",2.0,1.0,"769 - 1,251sqft
769 - 1,251 square feet","PetsOK
pet friendly policy",2.0
"$1,406 - $3,913","AMLI Lakeline
13500 Lyndhurst St, Austin, TX 78717",2.0,1.0,"504 - 1,938sqft
504 - 1,938 square feet","PetsOK
pet friendly policy",2.0
"$1,370 - $3,125","AMLI Covered Bridge
8715 W Highway 71, Austin, TX 78735",2.0,1.0,"677 - 2,081sqft
677 - 2,081 square feet","PetsOK
pet friendly policy",2.0
"$1,170 - $2,085","Alister Oak Hill
8800 US-290, Austin, TX 78736",2.0,1.0,"899 - 1,313sqft
899 - 1,313 square feet","PetsOK
pet friendly policy",2.0
"$2,386 - $2,886","Bee Caves Vistas Townehomes
6508 Steep Cactus Trl, Austin, TX 78735",2.0,1.0,"1,396 - 1,628sqft
1,396 - 1,628 square feet","PetsOK
pet friendly policy",2.0
"$1,219 - $1,569","Bridge at Tech Ridge
12800 Center Lake Dr, Austin, TX 78753",2.0,1.0,"565 - 1,045sqft
565 - 1,045 square feet","PetsOK
pet friendly policy",2.0
"$1,690","11915 Thompkins Dr
Austin, TX 78753",2.0,1.0,"1,040sqft
1,040 square feet",,2.0
"$1,599 - $2,295","Bridge at Goodnight Ranch
9005 Alderman Dr, Austin, TX 78747",2.0,1.0,"633 - 1,383sqft
633 - 1,383 square feet",,2.0
"$1,099 - $1,879","Bridge at Terracina
8100 N Mopac Expwy, Austin, TX 78759",2.0,1.0,"702 - 1,343sqft
702 - 1,343 square feet",,2.0
"$1,788 - $3,456","AMLI Eastside
1000 San Marcos St, Austin, TX 78702",2.0,1.0,"670 - 1,777sqft
670 - 1,777 square feet",,2.0
"$1,149 - $1,879","Bridge at Ribelin Ranch
9900 McNeil Drive, Austin, TX 78750",2.0,1.0,"747 - 1,501sqft
747 - 1,501 square feet",,2.0
"$1,699 - $2,765","Mosaic at Mueller
4600 Mueller Blvd, Austin, TX 78723",2.0,1.0,"591 - 1,761sqft
591 - 1,761 square feet",,2.0
"$1,156 - $2,306","Caliza
12638 Ridgeline Blvd, Cedar Park, TX 78613",2.0,1.0,"621 - 1,401sqft
621 - 1,401 square feet",,2.0
"$1,159 - $1,499","Bridge at Davenport Place
13301 Dessau Rd, Austin, TX 78754",2.0,1.0,"722 - 1,052sqft
722 - 1,052 square feet",,2.0
"$250,000","5613 Kleberg Trl
Austin, TX 78747",2.0,1.0,"1,643sqft
1,643 square feet",,2.0
"$332,415","Tartini Plan, Longview 40s - Alley Community
Austin, TX 78617",2.0,1.0,"1,692sqft
1,692 square feet",,2.0
"$672,990","Edwards Plan, Rees Landing Estates Community
Spicewood, TX 78669",2.0,1.0,"2,824sqft
2,824 square feet",,2.0
"$1,679 - $3,645","AMLI 300
300 N Lamar Blvd, Austin, TX 78703",2.0,1.0,"530 - 1,685sqft
530 - 1,685 square feet","PetsOK
pet friendly policy",2.0
"$1,249 - $2,099","Bridge at Balcones
12215 Hunters Chase Dr, Austin, TX 78729",2.0,1.0,"717 - 1,481sqft
717 - 1,481 square feet",,2.0
"$1,188 - $1,637","Reserve at Springdale
5605 Springdale Rd, Austin, TX 78723",2.0,1.0,"671 - 1,202sqft
671 - 1,202 square feet",,2.0
"$250,000","5613 Kleberg Trl
Austin, TX 78747",2.0,1.0,"1,643sqft
1,643 square feet",,2.0
"$332,415","Tartini Plan, Longview 40s - Alley Community
Austin, TX 78617",2.0,1.0,"1,692sqft
1,692 square feet",,2.0
"$672,990","Edwards Plan, Rees Landing Estates Community
Spicewood, TX 78669",2.0,1.0,"2,824sqft
2,824 square feet",,2.0
"$1,495","9508 Kempler Dr Apt C
Austin, TX 78748",2.0,1.0,"920sqft
920 square feet","PetsOK
pet friendly policy",2.0
"$2,050","9525 N Capital of Texas Hwy Unit 431
Austin, TX 78759",2.0,1.0,"1,183sqft
1,183 square feet","PetsOK
pet friendly policy",2.0
"$1,650","13209 Coomes Dr
Del Valle, TX 78617",2.0,1.0,"1,276sqft
1,276 square feet","PetsOK
pet friendly policy",2.0
"$250,000","5613 Kleberg Trl
Austin, TX 78747",2.0,1.0,"1,643sqft
1,643 square feet",,2.0
"$332,415","Tartini Plan, Longview 40s - Alley Community
Austin, TX 78617",2.0,1.0,"1,692sqft
1,692 square feet",,2.0
"$672,990","Edwards Plan, Rees Landing Estates Community
Spicewood, TX 78669",2.0,1.0,"2,824sqft
2,824 square feet",,2.0
"$2,300","11313 Culzean Castle Dr
Austin, TX 78717",2.0,1.0,"1,975sqft
1,975 square feet","PetsOK
pet friendly policy",2.0
"$1,695","5802 Cougar Dr Apt B
Austin, TX 78745",2.0,1.0,"780sqft
780 square feet","PetsOK
pet friendly policy",2.0
"$1,352 - $1,603","Hillside on Cannon
2202 E William Cannon Dr, Austin, TX 78744",2.0,1.0,"926 - 1,193sqft
926 - 1,193 square feet","PetsOK
pet friendly policy",2.0
"$250,000","5613 Kleberg Trl
Austin, TX 78747",2.0,1.0,"1,643sqft
1,643 square feet",,2.0
"$332,415","Tartini Plan, Longview 40s - Alley Community
Austin, TX 78617",2.0,1.0,"1,692sqft
1,692 square feet",,2.0
"$672,990","Edwards Plan, Rees Landing Estates Community
Spicewood, TX 78669",2.0,1.0,"2,824sqft
2,824 square feet",,2.0
"$1,220 - $2,166","Tacara Steiner Ranch
4306 N Quinlan Park Rd, Austin, TX 78732",2.0,1.0,"624 - 1,393sqft
624 - 1,393 square feet","PetsOK
pet friendly policy",2.0
"$2,450","1306 Daytona Dr
Austin, TX 78733",2.0,1.0,"1,412sqft
1,412 square feet","PetsOK
pet friendly policy",2.0
"$2,000","5612 Mesquite Grove Rd
Austin, TX 78744",2.0,1.0,"1,646sqft
1,646 square feet",,2.0
"$250,000","5613 Kleberg Trl
Austin, TX 78747",2.0,1.0,"1,643sqft
1,643 square feet",,2.0
"$332,415","Tartini Plan, Longview 40s - Alley Community
Austin, TX 78617",2.0,1.0,"1,692sqft
1,692 square feet",,2.0
"$672,990","Edwards Plan, Rees Landing Estates Community
Spicewood, TX 78669",2.0,1.0,"2,824sqft
2,824 square feet",,2.0
"$2,150","1309 Catalan Rd Unit 2404
Austin, TX 78748",2.0,1.0,"1,545sqft
1,545 square feet","PetsOK
pet friendly policy",2.0
"$2,050","916 Jewell St
Austin, TX 78704",2.0,1.0,"576sqft
576 square feet","PetsOK
pet friendly policy",2.0
"$2,500","10605 Golden Quail Dr
Austin, TX 78758",2.0,1.0,"1,528sqft
1,528 square feet",,2.0
"$250,000","5613 Kleberg Trl
Austin, TX 78747",2.0,1.0,"1,643sqft
1,643 square feet",,2.0
"$332,415","Tartini Plan, Longview 40s - Alley Community
Austin, TX 78617",2.0,1.0,"1,692sqft
1,692 square feet",,2.0
"$672,990","Edwards Plan, Rees Landing Estates Community
Spicewood, TX 78669",2.0,1.0,"2,824sqft
2,824 square feet",,2.0
"$2,350","2701 Alderwood Dr
Austin, TX 78745",2.0,1.0,"1,281sqft
1,281 square feet","PetsOK
pet friendly policy",2.0
"$1,995","4206 Speedway
Austin, TX 78751",2.0,1.0,"4,180sqft
4,180 square feet","PetsOK
pet friendly policy",2.0
$610 - $723,"Heritage Pointe A Senior Community
1950 Webberville Rd, Austin, TX 78721",2.0,1.0,"750 - 1,150sqft
750 - 1,150 square feet","PetsOK
pet friendly policy",2.0
"$250,000","5613 Kleberg Trl
Austin, TX 78747",2.0,1.0,"1,643sqft
1,643 square feet",,2.0
"$332,415","Tartini Plan, Longview 40s - Alley Community
Austin, TX 78617",2.0,1.0,"1,692sqft
1,692 square feet",,2.0
"$672,990","Edwards Plan, Rees Landing Estates Community
Spicewood, TX 78669",2.0,1.0,"2,824sqft
2,824 square feet",,2.0
"$250,000","5613 Kleberg Trl
Austin, TX 78747",2.0,1.0,"1,643sqft
1,643 square feet",,2.0
"$332,415","Tartini Plan, Longview 40s - Alley Community
Austin, TX 78617",2.0,1.0,"1,692sqft
1,692 square feet",,2.0
"$672,990","Edwards Plan, Rees Landing Estates Community
Spicewood, TX 78669",2.0,1.0,"2,824sqft
2,824 square feet",,2.0
"$2,200","615 W North Loop Blvd Unit B2
Austin, TX 78751",2.0,1.0,"1,100sqft
1,100 square feet","PetsOK
pet friendly policy",2.0
"$3,500","12304 Bent Cedar Cv
Austin, TX 78750",2.0,1.0,"2,300sqft
2,300 square feet","PetsOK
pet friendly policy",2.0
"$3,000","1821 Westlake Dr Apt 138
Austin, TX 78746",2.0,1.0,"1,513sqft
1,513 square feet","PetsOK
pet friendly policy",2.0
"$250,000","5613 Kleberg Trl
Austin, TX 78747",2.0,1.0,"1,643sqft
1,643 square feet",,2.0
"$332,415","Tartini Plan, Longview 40s - Alley Community
Austin, TX 78617",2.0,1.0,"1,692sqft
1,692 square feet",,2.0
"$672,990","Edwards Plan, Rees Landing Estates Community
Spicewood, TX 78669",2.0,1.0,"2,824sqft
2,824 square feet",,2.0
"$1,795","1003 W Martin Luther King Jr Blvd Apt B
Austin, TX 78701",2.0,1.0,"900sqft
900 square feet","PetsOK
pet friendly policy",2.0
"$1,028 - $1,374","The Arbors of Wells Branch Apartments
1831 Wells Branch Pkwy, Wells Branch, TX 78728",2.0,1.0,"476 - 968sqft
476 - 968 square feet",,2.0
"$1,524 - $2,293","Villages at Domain
11011 Domain Dr, Austin, TX 78758",2.0,1.0,"566 - 1,487sqft
566 - 1,487 square feet",,2.0
"$250,000","5613 Kleberg Trl
Austin, TX 78747",2.0,1.0,"1,643sqft
1,643 square feet",,2.0
"$332,415","Tartini Plan, Longview 40s - Alley Community
Austin, TX 78617",2.0,1.0,"1,692sqft
1,692 square feet",,2.0
"$672,990","Edwards Plan, Rees Landing Estates Community
Spicewood, TX 78669",2.0,1.0,"2,824sqft
2,824 square feet",,2.0
"$4,825","158 Clement Dr
Austin, TX 78737",2.0,1.0,"2,869sqft
2,869 square feet","PetsOK
pet friendly policy",2.0
"$1,102 - $2,032","Urban North
8101 San Felipe Blvd, Jollyville, TX 78729",2.0,1.0,"581 - 1,058sqft
581 - 1,058 square feet","PetsOK
pet friendly policy",2.0
"$1,275 - $1,692","Willows
600 S 1st St, Austin, TX 78704",2.0,1.0,"512 - 856sqft
512 - 856 square feet",,2.0
"$250,000","5613 Kleberg Trl
Austin, TX 78747",2.0,1.0,"1,643sqft
1,643 square feet",,2.0
"$332,415","Tartini Plan, Longview 40s - Alley Community
Austin, TX 78617",2.0,1.0,"1,692sqft
1,692 square feet",,2.0
"$672,990","Edwards Plan, Rees Landing Estates Community
Spicewood, TX 78669",2.0,1.0,"2,824sqft
2,824 square feet",,2.0
"$1,400 - $1,795","The Leaf Group
601 W 11th St, Austin, TX 78701",2.0,1.0,"696 - 1,150sqft
696 - 1,150 square feet","PetsOK
pet friendly policy",2.0
"$1,080 - $1,605","Saddle Creek and The Cove
10801 Old Manchaca Rd, Austin, TX 78748",2.0,1.0,"626 - 1,159sqft
626 - 1,159 square feet","PetsOK
pet friendly policy",2.0
"$3,750","4102 Steep Rock Ln
Austin, TX 78732",2.0,1.0,"3,098sqft
3,098 square feet",,2.0
"$250,000","5613 Kleberg Trl
Austin, TX 78747",2.0,1.0,"1,643sqft
1,643 square feet",,2.0
"$332,415","Tartini Plan, Longview 40s - Alley Community
Austin, TX 78617",2.0,1.0,"1,692sqft
1,692 square feet",,2.0
"$672,990","Edwards Plan, Rees Landing Estates Community
Spicewood, TX 78669",2.0,1.0,"2,824sqft
2,824 square feet",,2.0
"$1,116 - $1,848","The Estate on Quarry Lake Apartment Homes
4600 Seton Center Pkwy, Jollyville, TX 78759",2.0,1.0,"621 - 1,177sqft
621 - 1,177 square feet","PetsOK
pet friendly policy",2.0
"$1,159 - $1,845","Studio Haus
1812 E 6th St, Austin, TX 78702",2.0,1.0,"262 - 562sqft
262 - 562 square feet","PetsOK
pet friendly policy",2.0
"$1,995","4905 Irvine Ln
Del Valle, TX 78617",2.0,1.0,"1,490sqft
1,490 square feet",,2.0
"$250,000","5613 Kleberg Trl
Austin, TX 78747",2.0,1.0,"1,643sqft
1,643 square feet",,2.0
"$332,415","Tartini Plan, Longview 40s - Alley Community
Austin, TX 78617",2.0,1.0,"1,692sqft
1,692 square feet",,2.0
"$672,990","Edwards Plan, Rees Landing Estates Community
Spicewood, TX 78669",2.0,1.0,"2,824sqft
2,824 square feet",,2.0
"$1,040 - $2,105","Argosy at Crestview
1003 Justin Ln, Austin, TX 78757",2.0,1.0,"512 - 971sqft
512 - 971 square feet","PetsOK
pet friendly policy",2.0
"$2,400","5418 Shoalwood Ave
Austin, TX 78756",2.0,1.0,"1,569sqft
1,569 square feet","PetsOK
pet friendly policy",2.0
"$2,100","4407 Silverstone Dr
Austin, TX 78744",2.0,1.0,"1,274sqft
1,274 square feet",,2.0
"$250,000","5613 Kleberg Trl
Austin, TX 78747",2.0,1.0,"1,643sqft
1,643 square feet",,2.0
"$332,415","Tartini Plan, Longview 40s - Alley Community
Austin, TX 78617",2.0,1.0,"1,692sqft
1,692 square feet",,2.0
"$672,990","Edwards Plan, Rees Landing Estates Community
Spicewood, TX 78669",2.0,1.0,"2,824sqft
2,824 square feet",,2.0
"$1,409 - $2,115","Monterra
13401 Legendary Dr, Austin, TX 78727",2.0,1.0,"592 - 1,238sqft
592 - 1,238 square feet","PetsOK
pet friendly policy",2.0
"$1,180 - $2,646","The Atlantic Grand Oaks
9323 Menchaca Rd, Austin, TX 78748",2.0,1.0,"744 - 1,417sqft
744 - 1,417 square feet","PetsOK
pet friendly policy",2.0
"$5,000","404 Powell Cir Unit B
Austin, TX 78704",2.0,1.0,"1,820sqft
1,820 square feet","PetsOK
pet friendly policy",2.0
"$250,000","5613 Kleberg Trl
Austin, TX 78747",2.0,1.0,"1,643sqft
1,643 square feet",,2.0
"$332,415","Tartini Plan, Longview 40s - Alley Community
Austin, TX 78617",2.0,1.0,"1,692sqft
1,692 square feet",,2.0
"$672,990","Edwards Plan, Rees Landing Estates Community
Spicewood, TX 78669",2.0,1.0,"2,824sqft
2,824 square feet",,2.0
"$1,239 - $1,994","Cortland Onion Creek
1900 Onion Creek Pkwy, Austin, TX 78748",2.0,1.0,"582 - 1,396sqft
582 - 1,396 square feet","PetsOK
pet friendly policy",2.0
"$2,400","901 Sleepy Dell Ln Unit 94
Austin, TX 78748",2.0,1.0,"1,910sqft
1,910 square feet","PetsOK
pet friendly policy",2.0
"$1,174 - $1,849","The Reserve at Walnut Creek
8038 Exchange Dr, Austin, TX 78754",2.0,1.0,"730 - 1,248sqft
730 - 1,248 square feet","PetsOK
pet friendly policy",2.0
"$250,000","5613 Kleberg Trl
Austin, TX 78747",2.0,1.0,"1,643sqft
1,643 square feet",,2.0
"$332,415","Tartini Plan, Longview 40s - Alley Community
Austin, TX 78617",2.0,1.0,"1,692sqft
1,692 square feet",,2.0
"$672,990","Edwards Plan, Rees Landing Estates Community
Spicewood, TX 78669",2.0,1.0,"2,824sqft
2,824 square feet",,2.0
"$1,800","2804 Westhill Dr Apt 104
Austin, TX 78704",2.0,1.0,"849sqft
849 square feet","PetsOK
pet friendly policy",2.0
"$1,261 - $1,502","SoNa
7900 San Felipe Blvd, Austin, TX 78729",2.0,1.0,"550 - 917sqft
550 - 917 square feet","PetsOK
pet friendly policy",2.0
"$3,650","7202 Guava Cv
Austin, TX 78750",2.0,1.0,"2,632sqft
2,632 square feet","PetsOK
pet friendly policy",2.0
"$250,000","5613 Kleberg Trl
Austin, TX 78747",2.0,1.0,"1,643sqft
1,643 square feet",,2.0
"$332,415","Tartini Plan, Longview 40s - Alley Community
Austin, TX 78617",2.0,1.0,"1,692sqft
1,692 square feet",,2.0
"$672,990","Edwards Plan, Rees Landing Estates Community
Spicewood, TX 78669",2.0,1.0,"2,824sqft
2,824 square feet",,2.0
"$1,492 - $1,664","Canyon Springs
7700 N Capital of Texas Hwy, Austin, TX 78731",2.0,1.0,"682 - 1,022sqft
682 - 1,022 square feet","PetsOK
pet friendly policy",2.0
"$2,195","7001 Daugherty St
Austin, TX 78757",2.0,1.0,"1,060sqft
1,060 square feet","PetsOK
pet friendly policy",2.0
"$2,495","2101 Rivers Edge Way Apt 13
Austin, TX 78741",2.0,1.0,"1,977sqft
1,977 square feet",,2.0
"$250,000","5613 Kleberg Trl
Austin, TX 78747",2.0,1.0,"1,643sqft
1,643 square feet",,2.0
"$332,415","Tartini Plan, Longview 40s - Alley Community
Austin, TX 78617",2.0,1.0,"1,692sqft
1,692 square feet",,2.0
"$672,990","Edwards Plan, Rees Landing Estates Community
Spicewood, TX 78669",2.0,1.0,"2,824sqft
2,824 square feet",,2.0
"$4,950","1911 W 30th St Unit B
Austin, TX 78703",2.0,1.0,"2,090sqft
2,090 square feet","PetsOK
pet friendly policy",2.0
"$1,650","5712 Woodrow Ave
Austin, TX 78756",2.0,1.0,"728sqft
728 square feet","PetsOK
pet friendly policy",2.0
"$2,150","14812 Avery Ranch Blvd Apt 26
Austin, TX 78717",2.0,1.0,"2,136sqft
2,136 square feet","PetsOK
pet friendly policy",2.0
"$250,000","5613 Kleberg Trl
Austin, TX 78747",2.0,1.0,"1,643sqft
1,643 square feet",,2.0
"$332,415","Tartini Plan, Longview 40s - Alley Community
Austin, TX 78617",2.0,1.0,"1,692sqft
1,692 square feet",,2.0
"$672,990","Edwards Plan, Rees Landing Estates Community
Spicewood, TX 78669",2.0,1.0,"2,824sqft
2,824 square feet",,2.0
"£1,200","76 Bournbrook Road, Selly Oak, B29 7BU, United Kingdom",2.0,1.0,13 Sq M,,2.0
"£4,082","133A Dawlish Road, Selly Oak, B29 7AH, United Kingdom",2.0,1.0,65 Sq M,,2.0
"£3,250","22 Luton Road, Selly Oak, B29 7BN, United Kingdom",2.0,5.0,43 Sq M,,5.0
£782,"Gloucester Road, Walsall, WS5 3PL, United Kingdom",2.0,1.0,,,1.0
"£4,853","252 Hubert Road, Selly Oak, B29 6EP, United Kingdom",2.0,8.0,,,8.0
"£2,167","Harborne Lane / Reservoir Rd, Harborne Lane, Selly Oak, B29 6TQ, United Kingdom",2.0,2.0,,,5.0
